study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA688708	SAMN17206477	SRX9772227	SRR13345974	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/074/SRR13345974/SRR13345974.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/074/SRR13345974	sample_output_QBB_585_TR2	
PRJNA688708	SAMN17206339	SRX9772471	SRR13346324	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/024/SRR13346324/SRR13346324.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/024/SRR13346324	sample_output_QBB_516_TR2	
PRJNA688708	SAMN17206538	SRX9772224	SRR13345977	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/077/SRR13345977/SRR13345977.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/077/SRR13345977	sample_output_QBB_616_TR2	
PRJNA688708	SAMN17206617	SRX9772470	SRR13346325	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13346325/SRR13346325.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13346325	sample_output_QBB_655_TR1	
PRJNA688708	SAMN17206535	SRX9772220	SRR13345981	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13345981/SRR13345981.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13345981	sample_output_QBB_614_TR2	
PRJNA688708	SAMN17206616	SRX9772469	SRR13346326	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13346326/SRR13346326.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13346326	sample_output_QBB_655_TR2	
PRJNA688708	SAMN17206533	SRX9772218	SRR13345983	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/083/SRR13345983/SRR13345983.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/083/SRR13345983	sample_output_QBB_613_TR1	
PRJNA688708	SAMN17206529	SRX9772214	SRR13345987	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/087/SRR13345987/SRR13345987.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/087/SRR13345987	sample_output_QBB_611_TR2	
PRJNA688708	SAMN17206613	SRX9772466	SRR13346329	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13346329/SRR13346329.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13346329	sample_output_QBB_653_TR2	
PRJNA688708	SAMN17206528	SRX9772213	SRR13345988	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13345988/SRR13345988.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13345988	sample_output_QBB_611_TR1	
PRJNA688708	SAMN17206857	SRX9772592	SRR13346203	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13346203/SRR13346203.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13346203	sample_output_QBB_775_TR2	
PRJNA688708	SAMN17206610	SRX9772463	SRR13346332	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13346332/SRR13346332.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13346332	sample_output_QBB_652_TR2	
PRJNA688708	SAMN17206527	SRX9772211	SRR13345990	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13345990/SRR13345990.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13345990	sample_output_QBB_610_TR2	
PRJNA688708	SAMN17206855	SRX9772590	SRR13346205	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13346205/SRR13346205.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13346205	sample_output_QBB_774_TR1	
PRJNA688708	SAMN17206607	SRX9772458	SRR13346337	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13346337/SRR13346337.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13346337	sample_output_QBB_650_TR1	
PRJNA688708	SAMN17206525	SRX9772209	SRR13345992	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/092/SRR13345992/SRR13345992.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/092/SRR13345992	sample_output_QBB_609_TR2	
PRJNA688708	SAMN17206845	SRX9772579	SRR13346216	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/016/SRR13346216/SRR13346216.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/016/SRR13346216	sample_output_QBB_769_TR2	
PRJNA688708	SAMN17206606	SRX9772457	SRR13346338	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/038/SRR13346338/SRR13346338.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/038/SRR13346338	sample_output_QBB_650_TR2	
PRJNA688708	SAMN17206523	SRX9772207	SRR13345994	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/094/SRR13345994/SRR13345994.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/094/SRR13345994	sample_output_QBB_608_TR1	
PRJNA688708	SAMN17206605	SRX9772369	SRR13346339	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13346339/SRR13346339.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13346339	sample_output_QBB_649_TR2	
PRJNA688708	SAMN17206521	SRX9772205	SRR13345996	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13345996/SRR13345996.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13345996	sample_output_QBB_607_TR2	
PRJNA688708	SAMN17206844	SRX9772578	SRR13346217	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/017/SRR13346217/SRR13346217.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/017/SRR13346217	sample_output_QBB_769_TR1	
PRJNA688708	SAMN17206316	SRX9772450	SRR13346345	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13346345/SRR13346345.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13346345	sample_output_QBB_505_TR2	
PRJNA688708	SAMN17206518	SRX9772202	SRR13345999	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13345999/SRR13345999.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13345999	sample_output_QBB_606_TR1	
PRJNA688708	SAMN17206843	SRX9772577	SRR13346218	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13346218/SRR13346218.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13346218	sample_output_QBB_768_TR2	
PRJNA688708	SAMN17206387	SRX9772449	SRR13346346	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13346346/SRR13346346.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13346346	sample_output_QBB_540_TR2	
PRJNA688708	SAMN17206515	SRX9772198	SRR13346003	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/003/SRR13346003/SRR13346003.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/003/SRR13346003	sample_output_QBB_604_TR1	
PRJNA688708	SAMN17206840	SRX9772574	SRR13346221	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/021/SRR13346221/SRR13346221.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/021/SRR13346221	sample_output_QBB_767_TR2	
PRJNA688708	SAMN17206384	SRX9772446	SRR13346349	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/049/SRR13346349/SRR13346349.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/049/SRR13346349	sample_output_QBB_539_TR2	
PRJNA688708	SAMN17206510	SRX9772193	SRR13346008	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13346008/SRR13346008.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13346008	sample_output_QBB_602_TR2	
PRJNA688708	SAMN17206379	SRX9772441	SRR13346354	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13346354/SRR13346354.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13346354	sample_output_QBB_536_TR1	
PRJNA688708	SAMN17206838	SRX9772572	SRR13346223	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/023/SRR13346223/SRR13346223.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/023/SRR13346223	sample_output_QBB_766_TR2	
PRJNA688708	SAMN17206508	SRX9772191	SRR13346010	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/010/SRR13346010/SRR13346010.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/010/SRR13346010	sample_output_QBB_601_TR2	
PRJNA688708	SAMN17206377	SRX9772438	SRR13346357	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/057/SRR13346357/SRR13346357.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/057/SRR13346357	sample_output_QBB_535_TR2	
PRJNA688708	SAMN17206361	SRX9772571	SRR13346224	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/024/SRR13346224/SRR13346224.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/024/SRR13346224	sample_output_QBB_527_TR2	
PRJNA688708	SAMN17206328	SRX9772190	SRR13346011	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13346011/SRR13346011.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13346011	sample_output_QBB_511_TR2	
PRJNA688708	SAMN17206374	SRX9772435	SRR13346360	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13346360/SRR13346360.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13346360	sample_output_QBB_534_TR2	
PRJNA688708	SAMN17206837	SRX9772570	SRR13346225	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13346225/SRR13346225.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13346225	sample_output_QBB_765_TR2	
PRJNA688708	SAMN17206310	SRX9772261	SRR13346012	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13346012/SRR13346012.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13346012	sample_output_QBB_502_TR2	
PRJNA688708	SAMN17206836	SRX9772569	SRR13346226	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13346226/SRR13346226.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13346226	sample_output_QBB_765_TR1	
PRJNA688708	SAMN17206372	SRX9772433	SRR13346362	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13346362/SRR13346362.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13346362	sample_output_QBB_533_TR2	
PRJNA688708	SAMN17206570	SRX9772182	SRR13346018	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13346018/SRR13346018.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13346018	sample_output_QBB_632_TR1	
PRJNA688708	SAMN17206370	SRX9772431	SRR13346364	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13346364/SRR13346364.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13346364	sample_output_QBB_532_TR2	
PRJNA688708	SAMN17206566	SRX9772177	SRR13346023	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/023/SRR13346023/SRR13346023.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/023/SRR13346023	sample_output_QBB_630_TR1	
PRJNA688708	SAMN17206832	SRX9772565	SRR13346230	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13346230/SRR13346230.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/030/SRR13346230	sample_output_QBB_763_TR2	
PRJNA688708	SAMN17206369	SRX9772430	SRR13346365	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/065/SRR13346365/SRR13346365.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/065/SRR13346365	sample_output_QBB_531_TR1	
PRJNA688708	SAMN17206883	SRX9772549	SRR13346246	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13346246/SRR13346246.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13346246	sample_output_QBB_788_TR2	
PRJNA688708	SAMN17206564	SRX9772175	SRR13346025	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13346025/SRR13346025.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13346025	sample_output_QBB_629_TR1	
PRJNA688708	SAMN17206368	SRX9772429	SRR13346366	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/066/SRR13346366/SRR13346366.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/066/SRR13346366	sample_output_QBB_531_TR2	
PRJNA688708	SAMN17206880	SRX9772546	SRR13346249	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/049/SRR13346249/SRR13346249.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/049/SRR13346249	sample_output_QBB_787_TR1	
PRJNA688708	SAMN17206556	SRX9772166	SRR13346034	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/034/SRR13346034/SRR13346034.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/034/SRR13346034	sample_output_QBB_625_TR1	
PRJNA688708	SAMN17206902	SRX9772426	SRR13346369	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/069/SRR13346369/SRR13346369.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/069/SRR13346369	sample_output_QBB_798_TR2	
PRJNA688708	SAMN17206876	SRX9772541	SRR13346254	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13346254/SRR13346254.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13346254	sample_output_QBB_785_TR2	
PRJNA688708	SAMN17206554	SRX9772164	SRR13346036	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/036/SRR13346036/SRR13346036.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/036/SRR13346036	sample_output_QBB_624_TR2	
PRJNA688708	SAMN17206407	SRX9772420	SRR13346375	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/075/SRR13346375/SRR13346375.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/075/SRR13346375	sample_output_QBB_550_TR2	
PRJNA688708	SAMN17206870	SRX9772535	SRR13346260	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13346260/SRR13346260.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13346260	sample_output_QBB_782_TR2	
PRJNA688708	SAMN17206553	SRX9772163	SRR13346037	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/037/SRR13346037/SRR13346037.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/037/SRR13346037	sample_output_QBB_623_TR1	
PRJNA688708	SAMN17206897	SRX9772564	SRR13346376	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/076/SRR13346376/SRR13346376.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/076/SRR13346376	sample_output_QBB_795_TR2	
PRJNA688708	SAMN17206867	SRX9772531	SRR13346264	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13346264/SRR13346264.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13346264	sample_output_QBB_780_TR2	
PRJNA688708	SAMN17206552	SRX9772162	SRR13346038	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/038/SRR13346038/SRR13346038.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/038/SRR13346038	sample_output_QBB_623_TR2	
PRJNA688708	SAMN17206405	SRX9772418	SRR13346378	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/078/SRR13346378/SRR13346378.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/078/SRR13346378	sample_output_QBB_549_TR2	
PRJNA688708	SAMN17206865	SRX9772529	SRR13346266	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/066/SRR13346266/SRR13346266.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/066/SRR13346266	sample_output_QBB_779_TR1	
PRJNA688708	SAMN17206551	SRX9772161	SRR13346039	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13346039/SRR13346039.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13346039	sample_output_QBB_622_TR1	
PRJNA688708	SAMN17206404	SRX9772417	SRR13346379	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13346379/SRR13346379.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13346379	sample_output_QBB_549_TR1	
PRJNA688708	SAMN17206664	SRX9772522	SRR13346273	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/073/SRR13346273/SRR13346273.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/073/SRR13346273	sample_output_QBB_679_TR2	
PRJNA688708	SAMN17206545	SRX9772154	SRR13346046	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13346046/SRR13346046.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13346046	sample_output_QBB_619_TR1	
PRJNA688708	SAMN17206403	SRX9772416	SRR13346380	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/080/SRR13346380/SRR13346380.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/080/SRR13346380	sample_output_QBB_548_TR2	
PRJNA688708	SAMN17206658	SRX9772516	SRR13346279	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/079/SRR13346279/SRR13346279.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/079/SRR13346279	sample_output_QBB_676_TR2	
PRJNA688708	SAMN17206539	SRX9772225	SRR13346052	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13346052/SRR13346052.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13346052	sample_output_QBB_616_TR1	
PRJNA688708	SAMN17206400	SRX9772413	SRR13346383	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/083/SRR13346383/SRR13346383.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/083/SRR13346383	sample_output_QBB_547_TR2	
PRJNA688708	SAMN17206657	SRX9772514	SRR13346281	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13346281/SRR13346281.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13346281	sample_output_QBB_675_TR1	
PRJNA688708	SAMN17206733	SRX9772147	SRR13346053	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13346053/SRR13346053.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13346053	sample_output_QBB_713_TR2	
PRJNA688708	SAMN17206394	SRX9772406	SRR13346390	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13346390/SRR13346390.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13346390	sample_output_QBB_544_TR2	
PRJNA688708	SAMN17206656	SRX9772513	SRR13346282	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13346282/SRR13346282.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13346282	sample_output_QBB_675_TR2	
PRJNA688708	SAMN17206731	SRX9772145	SRR13346055	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13346055/SRR13346055.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13346055	sample_output_QBB_712_TR1	
PRJNA688708	SAMN17206436	SRX9772398	SRR13346398	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13346398/SRR13346398.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13346398	sample_output_QBB_565_TR1	
PRJNA688708	SAMN17206654	SRX9772511	SRR13346284	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13346284/SRR13346284.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13346284	sample_output_QBB_674_TR1	
PRJNA688708	SAMN17206729	SRX9772143	SRR13346057	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/057/SRR13346057/SRR13346057.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/057/SRR13346057	sample_output_QBB_711_TR1	
PRJNA688708	SAMN17206432	SRX9772394	SRR13346402	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13346402/SRR13346402.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13346402	sample_output_QBB_563_TR2	
PRJNA688708	SAMN17206652	SRX9772509	SRR13346286	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13346286/SRR13346286.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13346286	sample_output_QBB_673_TR2	
PRJNA688708	SAMN17206728	SRX9772142	SRR13346058	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/058/SRR13346058/SRR13346058.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/058/SRR13346058	sample_output_QBB_711_TR2	
PRJNA688708	SAMN17206430	SRX9772392	SRR13346404	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13346404/SRR13346404.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13346404	sample_output_QBB_562_TR2	
PRJNA688708	SAMN17206650	SRX9772507	SRR13346288	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13346288/SRR13346288.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13346288	sample_output_QBB_672_TR1	
PRJNA688708	SAMN17206727	SRX9772140	SRR13346060	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13346060/SRR13346060.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13346060	sample_output_QBB_710_TR1	
PRJNA688708	SAMN17206429	SRX9772391	SRR13346405	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13346405/SRR13346405.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13346405	sample_output_QBB_561_TR2	
PRJNA688708	SAMN17206726	SRX9772139	SRR13346061	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/061/SRR13346061/SRR13346061.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/061/SRR13346061	sample_output_QBB_710_TR2	
PRJNA688708	SAMN17206320	SRX9772389	SRR13346407	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/007/SRR13346407/SRR13346407.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/007/SRR13346407	sample_output_QBB_507_TR2	
PRJNA688708	SAMN17206649	SRX9772506	SRR13346289	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13346289/SRR13346289.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13346289	sample_output_QBB_671_TR2	
PRJNA688708	SAMN17206725	SRX9772138	SRR13346062	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13346062/SRR13346062.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13346062	sample_output_QBB_709_TR1	
PRJNA688708	SAMN17206427	SRX9772388	SRR13346408	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13346408/SRR13346408.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13346408	sample_output_QBB_560_TR1	
PRJNA688708	SAMN17206723	SRX9772136	SRR13346064	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13346064/SRR13346064.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13346064	sample_output_QBB_708_TR2	
PRJNA688708	SAMN17206648	SRX9772505	SRR13346290	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13346290/SRR13346290.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13346290	sample_output_QBB_671_TR1	
