study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA507500	SAMN10496738	SRX5076802	SRR8259458	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259458/SRR8259458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259458/SRR8259458_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259458	patient_22_CSF_rep2	
PRJNA507500	SAMN10496691	SRX5076645	SRR8259615	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259615/SRR8259615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259615/SRR8259615_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259615	patient_10_CSF_rep1	
PRJNA507500	SAMN10496920	SRX5076800	SRR8259460	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259460/SRR8259460_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259460/SRR8259460_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259460	patient_78_SERUM_rep2	
PRJNA507500	SAMN10496747	SRX5076643	SRR8259617	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259617/SRR8259617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259617/SRR8259617_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259617	patient_24_SERUM_rep1	
PRJNA507500	SAMN10496875	SRX5076799	SRR8259461	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259461/SRR8259461_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259461/SRR8259461_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259461	patient_56_SERUM_rep1	
PRJNA507500	SAMN10496662	SRX5076640	SRR8259620	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259620/SRR8259620.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259620	patient_01_CSF_rep4	
PRJNA507500	SAMN10496748	SRX5076796	SRR8259464	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259464/SRR8259464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259464/SRR8259464_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259464	patient_24_SERUM_rep2	
PRJNA507500	SAMN10496808	SRX5076639	SRR8259621	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259621/SRR8259621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259621/SRR8259621_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259621	patient_40_SERUM_rep2	
PRJNA507500	SAMN10496770	SRX5076792	SRR8259468	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259468/SRR8259468_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259468/SRR8259468_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259468	patient_30_SERUM_rep2	
PRJNA507500	SAMN10496803	SRX5076636	SRR8259624	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259624/SRR8259624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259624/SRR8259624_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259624	patient_39_SERUM_rep1	
PRJNA507500	SAMN10496775	SRX5076791	SRR8259469	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259469/SRR8259469_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259469/SRR8259469_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259469	patient_32_CSF_rep1	
PRJNA507500	SAMN10496802	SRX5076631	SRR8259629	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259629/SRR8259629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259629/SRR8259629_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259629	patient_39_CSF_rep2	
PRJNA507500	SAMN10496667	SRX5076787	SRR8259473	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259473/SRR8259473.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259473	patient_03_CSF_rep1	
PRJNA507500	SAMN10496801	SRX5076630	SRR8259630	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259630/SRR8259630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259630/SRR8259630_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259630	patient_39_CSF_rep1	
PRJNA507500	SAMN10496778	SRX5076785	SRR8259475	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259475/SRR8259475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259475/SRR8259475_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259475	patient_32_SERUM_rep2	
PRJNA507500	SAMN10496868	SRX5076628	SRR8259632	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259632/SRR8259632.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259632	patient_54_SERUM_rep3	
PRJNA507500	SAMN10496728	SRX5076784	SRR8259476	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259476/SRR8259476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259476/SRR8259476_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/006/SRR8259476	patient_19_CSF_rep2	
PRJNA507500	SAMN10496724	SRX5076627	SRR8259633	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259633/SRR8259633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259633/SRR8259633_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259633	patient_18_CSF_rep2	
PRJNA507500	SAMN10496833	SRX5076782	SRR8259478	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259478/SRR8259478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259478/SRR8259478_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259478	patient_47_CSF_rep1	
PRJNA507500	SAMN10496865	SRX5076622	SRR8259638	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259638/SRR8259638.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259638	patient_54_CSF_rep3	
PRJNA507500	SAMN10496835	SRX5076780	SRR8259480	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259480/SRR8259480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259480/SRR8259480_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259480	patient_47_SERUM_rep1	
PRJNA507500	SAMN10496866	SRX5076621	SRR8259639	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259639/SRR8259639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259639/SRR8259639_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259639	patient_54_SERUM_rep1	
PRJNA507500	SAMN10496829	SRX5076778	SRR8259482	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259482/SRR8259482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259482/SRR8259482_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259482	patient_46_CSF_rep1	
PRJNA507500	SAMN10496863	SRX5076620	SRR8259640	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259640/SRR8259640.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259640	patient_54_CSF_rep1	
PRJNA507500	SAMN10496831	SRX5076776	SRR8259484	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259484/SRR8259484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259484/SRR8259484_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259484	patient_46_SERUM_rep1	
PRJNA507500	SAMN10496740	SRX5076616	SRR8259644	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259644/SRR8259644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259644/SRR8259644_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259644	patient_22_SERUM_rep2	
PRJNA507500	SAMN10496837	SRX5076774	SRR8259486	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259486/SRR8259486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259486/SRR8259486_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/006/SRR8259486	patient_48_CSF_rep1	
PRJNA507500	SAMN10496744	SRX5076614	SRR8259646	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259646/SRR8259646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259646/SRR8259646_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/006/SRR8259646	patient_23_SERUM_rep2	
PRJNA507500	SAMN10496838	SRX5076773	SRR8259487	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259487/SRR8259487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259487/SRR8259487_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259487	patient_48_CSF_rep2	
PRJNA507500	SAMN10496879	SRX5076612	SRR8259648	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259648/SRR8259648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259648/SRR8259648_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259648	patient_58_SERUM_rep1	
PRJNA507500	SAMN10496881	SRX5076770	SRR8259490	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259490/SRR8259490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259490/SRR8259490_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259490	patient_59_SERUM_rep1	
PRJNA507500	SAMN10496793	SRX5076598	SRR8259662	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259662/SRR8259662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259662/SRR8259662_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259662	patient_36_SERUM_rep1	
PRJNA507500	SAMN10496871	SRX5076769	SRR8259491	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259491/SRR8259491.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259491	patient_55_CSF_rep3	
PRJNA507500	SAMN10496794	SRX5076597	SRR8259663	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259663/SRR8259663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259663/SRR8259663_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259663	patient_36_SERUM_rep2	
PRJNA507500	SAMN10496726	SRX5076768	SRR8259492	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259492/SRR8259492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259492/SRR8259492_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259492	patient_18_SERUM_rep2	
PRJNA507500	SAMN10496795	SRX5076596	SRR8259664	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259664/SRR8259664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259664/SRR8259664_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259664	patient_37_CSF_rep1	
PRJNA507500	SAMN10496760	SRX5076765	SRR8259495	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259495/SRR8259495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/005/SRR8259495/SRR8259495_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/005/SRR8259495	patient_27_SERUM_rep2	
PRJNA507500	SAMN10496850	SRX5076856	SRR8259670	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259670/SRR8259670.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259670	patient_51_CSF_rep2	
PRJNA507500	SAMN10496759	SRX5076764	SRR8259496	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259496/SRR8259496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259496/SRR8259496_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/006/SRR8259496	patient_27_SERUM_rep1	
PRJNA507500	SAMN10496766	SRX5076759	SRR8259501	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259501/SRR8259501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259501/SRR8259501_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259501	patient_29_CSF_rep2	
PRJNA507500	SAMN10496852	SRX5076855	SRR8259671	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/001/SRR8259671/SRR8259671.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/001/SRR8259671	patient_51_SERUM_rep2	
PRJNA507500	SAMN10496768	SRX5076757	SRR8259503	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259503/SRR8259503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259503/SRR8259503_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259503	patient_29_SERUM_rep2	
PRJNA507500	SAMN10496853	SRX5076852	SRR8259674	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259674/SRR8259674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259674/SRR8259674_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259674	patient_52_CSF_rep1	
PRJNA507500	SAMN10496767	SRX5076756	SRR8259504	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259504/SRR8259504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/004/SRR8259504/SRR8259504_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/004/SRR8259504	patient_29_SERUM_rep1	
PRJNA507500	SAMN10719445	SRX5233552	SRR8425734	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425734/SRR8425734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425734/SRR8425734_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/004/SRR8425734	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496821	SRX5076753	SRR8259507	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259507/SRR8259507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259507/SRR8259507_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259507	patient_44_CSF_rep1	
PRJNA507500	SAMN10719444	SRX5233551	SRR8425735	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8425735/SRR8425735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/005/SRR8425735/SRR8425735_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/005/SRR8425735	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496819	SRX5076751	SRR8259509	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259509/SRR8259509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259509/SRR8259509_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259509	patient_43_SERUM_rep1	
PRJNA507500	SAMN10719429	SRX5233546	SRR8425740	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425740/SRR8425740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425740/SRR8425740_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/000/SRR8425740	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496826	SRX5076750	SRR8259510	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259510/SRR8259510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259510/SRR8259510_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259510	patient_45_CSF_rep2	
PRJNA507500	SAMN10719428	SRX5233545	SRR8425741	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8425741/SRR8425741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/001/SRR8425741/SRR8425741_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/001/SRR8425741	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496823	SRX5076747	SRR8259513	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259513/SRR8259513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259513/SRR8259513_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259513	patient_44_SERUM_rep1	
PRJNA507500	SAMN10719427	SRX5233544	SRR8425742	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425742/SRR8425742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425742/SRR8425742_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/002/SRR8425742	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496827	SRX5076744	SRR8259516	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259516/SRR8259516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/006/SRR8259516/SRR8259516_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/006/SRR8259516	patient_45_SERUM_rep1	
PRJNA507500	SAMN10719426	SRX5233543	SRR8425743	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425743/SRR8425743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425743/SRR8425743_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/003/SRR8425743	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496901	SRX5076738	SRR8259522	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259522/SRR8259522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/002/SRR8259522/SRR8259522_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/002/SRR8259522	patient_69_SERUM_rep1	
PRJNA507500	SAMN10719425	SRX5233542	SRR8425744	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425744/SRR8425744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425744/SRR8425744_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/004/SRR8425744	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496902	SRX5076737	SRR8259523	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259523/SRR8259523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/003/SRR8259523/SRR8259523_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/003/SRR8259523	patient_69_SERUM_rep2	
PRJNA507500	SAMN10719421	SRX5233538	SRR8425748	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425748/SRR8425748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/008/SRR8425748/SRR8425748_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/008/SRR8425748	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496907	SRX5076733	SRR8259527	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259527/SRR8259527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259527/SRR8259527_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259527	patient_72_SERUM_rep1	
PRJNA507500	SAMN10719420	SRX5233537	SRR8425749	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8425749/SRR8425749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/009/SRR8425749/SRR8425749_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/009/SRR8425749	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496701	SRX5076722	SRR8259538	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259538/SRR8259538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/008/SRR8259538/SRR8259538_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/008/SRR8259538	patient_12_SERUM_rep1	
PRJNA507500	SAMN10719458	SRX5233534	SRR8425752	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425752/SRR8425752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/002/SRR8425752/SRR8425752_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/002/SRR8425752	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496914	SRX5076721	SRR8259539	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259539/SRR8259539_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/009/SRR8259539/SRR8259539_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/009/SRR8259539	patient_75_SERUM_rep2	
PRJNA507500	SAMN10719459	SRX5233533	SRR8425753	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425753/SRR8425753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/003/SRR8425753/SRR8425753_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/003/SRR8425753	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496918	SRX5076713	SRR8259547	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259547/SRR8259547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/007/SRR8259547/SRR8259547_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/007/SRR8259547	patient_77_SERUM_rep2	
PRJNA507500	SAMN10719454	SRX5233532	SRR8425754	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425754/SRR8425754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/004/SRR8425754/SRR8425754_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/004/SRR8425754	Viral sample from Escherichia phage T7	
PRJNA507500	SAMN10496718	SRX5076710	SRR8259550	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259550/SRR8259550_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR825/000/SRR8259550/SRR8259550_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR825/000/SRR8259550	patient_16_SERUM_rep2	
PRJNA507500	SAMN10719452	SRX5233526	SRR8425760	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425760/SRR8425760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR842/000/SRR8425760/SRR8425760_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR842/000/SRR8425760	Viral sample from Escherichia phage T7	
